taxon_name,formatted
Elaeocarpus eumundi,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_eumundi.htm
Elaeocarpus ferruginiflorus,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_ferruginiflorus.htm
Elaeocarpus foveolatus,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_foveolatus.htm
Elaeocarpus grahamii,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_grahamii.htm
Elaeocarpus grandis,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_grandis.htm
Elaeocarpus hylobroma,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_hylobroma.htm
Elaeocarpus johnsonii,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_johnsonii.htm
Elaeocarpus kirtonii,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_kirtonii.htm
Elaeocarpus largiflorens subsp. largiflorens,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_largiflorens_subsp._largiflorens.htm
Elaeocarpus largiflorens subsp. retinervis,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_largiflorens_subsp._retinervis.htm
Elaeocarpus linsmithii,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_linsmithii.htm
Elaeocarpus miegei,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_miegei.htm
Elaeocarpus obovatus,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_obovatus.htm
Elaeocarpus ruminatus,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_ruminatus.htm
Elaeocarpus sericopetalus,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_sericopetalus.htm
Elaeocarpus sp. Mt Bellenden Ker (L.J.Brass 18336),https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_sp__mt_bellenden_ker_l_j.brass_18336.htm
Elaeocarpus sp. Windsor Tableland (B.Hyland 5541),https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_sp__windsor_tableland_b_hyland_5541.htm
Elaeocarpus stellaris,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_stellaris.htm
Elaeocarpus thelmae,https://apps.lucidcentral.org/rainforest/text/entities/elaeocarpus_thelmae.htm
Elaeodendron australe var. australe,https://apps.lucidcentral.org/rainforest/text/entities/elaeodendron_australe_var._australe.htm
Elaeodendron australe var. integrifolium,https://apps.lucidcentral.org/rainforest/text/entities/elaeodendron_australe_var._integrifolium.htm
Elaeodendron melanocarpum,https://apps.lucidcentral.org/rainforest/text/entities/elaeodendron_melanocarpum.htm
Elatostema reticulatum,https://apps.lucidcentral.org/rainforest/text/entities/elatostema_reticulatum.htm
Elattostachys megalantha,https://apps.lucidcentral.org/rainforest/text/entities/elattostachys_megalantha.htm
Elattostachys microcarpa,https://apps.lucidcentral.org/rainforest/text/entities/elattostachys_microcarpa.htm
Elattostachys xylocarpa,https://apps.lucidcentral.org/rainforest/text/entities/elattostachys_xylocarpa.htm
Eleocharis ochrostachys,https://apps.lucidcentral.org/rainforest/text/entities/eleocharis_ochrostachys.htm
Elephantopus scaber,https://apps.lucidcentral.org/rainforest/text/entities/elephantopus_scaber.htm
Eleutheranthera ruderalis,https://apps.lucidcentral.org/rainforest/text/entities/eleutheranthera_ruderalis.htm
Embelia australiana,https://apps.lucidcentral.org/rainforest/text/entities/embelia_australiana.htm
Embelia caulialata,https://apps.lucidcentral.org/rainforest/text/entities/embelia_caulialata.htm
Embelia curvinervia,https://apps.lucidcentral.org/rainforest/text/entities/embelia_curvinervia.htm
Embelia grayi,https://apps.lucidcentral.org/rainforest/text/entities/embelia_grayi.htm
Emilia sonchifolia var. sonchifolia,https://apps.lucidcentral.org/rainforest/text/entities/emilia_sonchifolia_var._sonchifolia.htm
Emmenosperma alphitonioides,https://apps.lucidcentral.org/rainforest/text/entities/emmenosperma_alphitonioides.htm
Emmenosperma cunninghamii,https://apps.lucidcentral.org/rainforest/text/entities/emmenosperma_cunninghamii.htm
Endiandra acuminata,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_acuminata.htm
Endiandra anthropophagorum,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_anthropophagorum.htm
Endiandra bellendenkerana,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_bellendenkerana.htm
Endiandra bessaphila,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_bessaphila.htm
Endiandra collinsii,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_collinsii.htm
Endiandra compressa,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_compressa.htm
Endiandra cooperana,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_cooperana.htm
Endiandra cowleyana,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_cowleyana.htm
Endiandra dichrophylla,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_dichrophylla.htm
Endiandra dielsiana,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_dielsiana.htm
Endiandra discolor,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_discolor.htm
Endiandra glauca,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_glauca.htm
Endiandra globosa,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_globosa.htm
Endiandra grayi,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_grayi.htm
Endiandra hypotephra,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_hypotephra.htm
Endiandra impressicosta,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_impressicosta.htm
Endiandra inopinata,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_inopinata.htm
Endiandra insignis,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_insignis.htm
Endiandra jonesii,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_jonesii.htm
Endiandra leptodendron,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_leptodendron.htm
Endiandra limnophila,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_limnophila.htm
Endiandra longipedicellata,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_longipedicellata.htm
Endiandra microneura,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_microneura.htm
Endiandra monothyra subsp. monothyra,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_monothyra_subsp._monothyra.htm
Endiandra monothyra subsp. trichophylla,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_monothyra_subsp._trichophylla.htm
Endiandra montana,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_montana.htm
Endiandra muelleri subsp. bracteata,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_muelleri_subsp._bracteata.htm
Endiandra palmerstonii,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_palmerstonii.htm
Endiandra phaeocarpa,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_phaeocarpa.htm
Endiandra sankeyana,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_sankeyana.htm
Endiandra sideroxylon,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_sideroxylon.htm
Endiandra wolfei,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_wolfei.htm
Endiandra xanthocarpa,https://apps.lucidcentral.org/rainforest/text/entities/endiandra_xanthocarpa.htm
Endospermum myrmecophilum,https://apps.lucidcentral.org/rainforest/text/entities/endospermum_myrmecophilum.htm
Entada phaseoloides,https://apps.lucidcentral.org/rainforest/text/entities/entada_phaseoloides.htm
Entada rheedei,https://apps.lucidcentral.org/rainforest/text/entities/entada_rheedei.htm
Epipogium roseum,https://apps.lucidcentral.org/rainforest/text/entities/epipogium_roseum.htm
Epipremnum amplissimum,https://apps.lucidcentral.org/rainforest/text/entities/epipremnum_amplissimum.htm
Epipremnum pinnatum,https://apps.lucidcentral.org/rainforest/text/entities/epipremnum_pinnatum.htm
Epipremnum pinnatum cv. Aureum,https://apps.lucidcentral.org/rainforest/text/entities/epipremnum_pinnatum_cv__aureum.htm
Eragrostis cumingii,https://apps.lucidcentral.org/rainforest/text/entities/eragrostis_cumingii.htm
Eranthemum pulchellum,https://apps.lucidcentral.org/rainforest/text/entities/eranthemum_pulchellum.htm
Erechtites valerianifolius f. valerianifolius,https://apps.lucidcentral.org/rainforest/text/entities/erechtites_valerianifolius_f__valerianifolius.htm
Eriachne pallescens,https://apps.lucidcentral.org/rainforest/text/entities/eriachne_pallescens.htm
Ericaceae,https://apps.lucidcentral.org/rainforest/text/entities/ericaceae.htm
Erigeron canadensis,https://apps.lucidcentral.org/rainforest/text/entities/erigeron_canadensis.htm
Erigeron sumatrensis,https://apps.lucidcentral.org/rainforest/text/entities/erigeron_sumatrensis.htm
Eriostemon banksii,https://apps.lucidcentral.org/rainforest/text/entities/eriostemon_banksii.htm
Erycibe coccinea,https://apps.lucidcentral.org/rainforest/text/entities/erycibe_coccinea.htm
Erythrina insularis,https://apps.lucidcentral.org/rainforest/text/entities/erythrina_insularis.htm
Erythrina variegata,https://apps.lucidcentral.org/rainforest/text/entities/erythrina_variegata.htm
Erythrina vespertilio,https://apps.lucidcentral.org/rainforest/text/entities/erythrina_vespertilio.htm
Erythrophleum chlorostachys,https://apps.lucidcentral.org/rainforest/text/entities/erythrophleum_chlorostachys.htm
Erythroxylaceae,https://apps.lucidcentral.org/rainforest/text/entities/erythroxylaceae.htm
Erythroxylum australe,https://apps.lucidcentral.org/rainforest/text/entities/erythroxylum_australe.htm
Erythroxylum sp. Brewer LA (B.Hyland 13373),https://apps.lucidcentral.org/rainforest/text/entities/erythroxylum_sp__brewer_la_b_hyland_13373.htm
Erythroxylum sp. Mosquito Point (J.R.Clarkson 9991),https://apps.lucidcentral.org/rainforest/text/entities/erythroxylum_sp__mosquito_point_j_r.clarkson_9991.htm
Escalloniaceae,https://apps.lucidcentral.org/rainforest/text/entities/escalloniaceae.htm
Eschenbachia leucantha,https://apps.lucidcentral.org/rainforest/text/entities/eschenbachia_leucantha.htm
Etlingera australasica,https://apps.lucidcentral.org/rainforest/text/entities/etlingera_australasica.htm
Eucalyptus crebra,https://apps.lucidcentral.org/rainforest/text/entities/eucalyptus_crebra.htm
Eucalyptus grandis,https://apps.lucidcentral.org/rainforest/text/entities/eucalyptus_grandis.htm
Eucalyptus houseana,https://apps.lucidcentral.org/rainforest/text/entities/eucalyptus_houseana.htm
Eucalyptus pellita,https://apps.lucidcentral.org/rainforest/text/entities/eucalyptus_pellita.htm
Eucalyptus resinifera subsp. resinifera,https://apps.lucidcentral.org/rainforest/text/entities/eucalyptus_resinifera_subsp._resinifera.htm
Eucalyptus tereticornis subsp. tereticornis,https://apps.lucidcentral.org/rainforest/text/entities/eucalyptus_tereticornis_subsp._tereticornis.htm
Eucryphia wilkiei,https://apps.lucidcentral.org/rainforest/text/entities/eucryphia_wilkiei.htm
Eugenia reinwardtiana,https://apps.lucidcentral.org/rainforest/text/entities/eugenia_reinwardtiana.htm
Eulophia zollingeri,https://apps.lucidcentral.org/rainforest/text/entities/eulophia_zollingeri.htm
Eumachia frutescens,https://apps.lucidcentral.org/rainforest/text/entities/eumachia_frutescens.htm
Euodia hylandii,https://apps.lucidcentral.org/rainforest/text/entities/euodia_hylandii.htm
Euodia pubifolia,https://apps.lucidcentral.org/rainforest/text/entities/euodia_pubifolia.htm
Euonymus australiana,https://apps.lucidcentral.org/rainforest/text/entities/euonymus_australiana.htm
Euphorbia cyathophora,https://apps.lucidcentral.org/rainforest/text/entities/euphorbia_cyathophora.htm
Euphorbia hirta,https://apps.lucidcentral.org/rainforest/text/entities/euphorbia_hirta.htm
Euphorbia hyssopifolia,https://apps.lucidcentral.org/rainforest/text/entities/euphorbia_hyssopifolia.htm
Euphorbia plumerioides,https://apps.lucidcentral.org/rainforest/text/entities/euphorbia_plumerioides.htm
Euphorbia tannensis subsp. eremophila,https://apps.lucidcentral.org/rainforest/text/entities/euphorbia_tannensis_subsp._eremophila.htm
Euphorbiaceae,https://apps.lucidcentral.org/rainforest/text/entities/euphorbiaceae.htm
Eupomatia barbata,https://apps.lucidcentral.org/rainforest/text/entities/eupomatia_barbata.htm
Eupomatia laurina,https://apps.lucidcentral.org/rainforest/text/entities/eupomatia_laurina.htm
Eupomatiaceae,https://apps.lucidcentral.org/rainforest/text/entities/eupomatiaceae.htm
Euroschinus falcatus var. falcatus,https://apps.lucidcentral.org/rainforest/text/entities/euroschinus_falcatus_var._falcatus.htm
Eustrephus latifolius,https://apps.lucidcentral.org/rainforest/text/entities/eustrephus_latifolius.htm
Everistia vacciniifolia var. vacciniifolia,https://apps.lucidcentral.org/rainforest/text/entities/everistia_vacciniifolia_var._vacciniifolia.htm
Excoecaria agallocha,https://apps.lucidcentral.org/rainforest/text/entities/excoecaria_agallocha.htm
Excoecaria dallachyana,https://apps.lucidcentral.org/rainforest/text/entities/excoecaria_dallachyana.htm
Exocarpos latifolius,https://apps.lucidcentral.org/rainforest/text/entities/exocarpos_latifolius.htm
Exocarya scleroides,https://apps.lucidcentral.org/rainforest/text/entities/exocarya_scleroides.htm
NA,https://apps.lucidcentral.org/rainforest/text/entities/NA.htm
NA,https://apps.lucidcentral.org/rainforest/text/entities/NA.htm
NA,https://apps.lucidcentral.org/rainforest/text/entities/NA.htm
F,https://apps.lucidcentral.org/rainforest/text/entities/f.htm
Fabaceae,https://apps.lucidcentral.org/rainforest/text/entities/fabaceae.htm
Fagraea berteroana,https://apps.lucidcentral.org/rainforest/text/entities/fagraea_berteroana.htm
Fagraea cambagei,https://apps.lucidcentral.org/rainforest/text/entities/fagraea_cambagei.htm
Fagraea fagraeacea,https://apps.lucidcentral.org/rainforest/text/entities/fagraea_fagraeacea.htm
Fagraea racemosa,https://apps.lucidcentral.org/rainforest/text/entities/fagraea_racemosa.htm
Falcataria toona,https://apps.lucidcentral.org/rainforest/text/entities/falcataria_toona.htm
Fatoua villosa,https://apps.lucidcentral.org/rainforest/text/entities/fatoua_villosa.htm
Ficus aculeata,https://apps.lucidcentral.org/rainforest/text/entities/ficus_aculeata.htm
Ficus adenosperma,https://apps.lucidcentral.org/rainforest/text/entities/ficus_adenosperma.htm
Ficus albipila,https://apps.lucidcentral.org/rainforest/text/entities/ficus_albipila.htm
Ficus atricha,https://apps.lucidcentral.org/rainforest/text/entities/ficus_atricha.htm
Ficus benjamina,https://apps.lucidcentral.org/rainforest/text/entities/ficus_benjamina.htm
Ficus brachypoda,https://apps.lucidcentral.org/rainforest/text/entities/ficus_brachypoda.htm
Ficus congesta var. congesta,https://apps.lucidcentral.org/rainforest/text/entities/ficus_congesta_var._congesta.htm
Ficus copiosa,https://apps.lucidcentral.org/rainforest/text/entities/ficus_copiosa.htm
Ficus coronata,https://apps.lucidcentral.org/rainforest/text/entities/ficus_coronata.htm
Ficus coronulata,https://apps.lucidcentral.org/rainforest/text/entities/ficus_coronulata.htm
Ficus crassipes,https://apps.lucidcentral.org/rainforest/text/entities/ficus_crassipes.htm
Ficus destruens,https://apps.lucidcentral.org/rainforest/text/entities/ficus_destruens.htm
Ficus drupacea,https://apps.lucidcentral.org/rainforest/text/entities/ficus_drupacea.htm
Ficus fraseri,https://apps.lucidcentral.org/rainforest/text/entities/ficus_fraseri.htm
Ficus henneana,https://apps.lucidcentral.org/rainforest/text/entities/ficus_henneana.htm
Ficus hispida,https://apps.lucidcentral.org/rainforest/text/entities/ficus_hispida.htm
Ficus leptoclada,https://apps.lucidcentral.org/rainforest/text/entities/ficus_leptoclada.htm
Ficus melinocarpa,https://apps.lucidcentral.org/rainforest/text/entities/ficus_melinocarpa.htm
Ficus microcarpa,https://apps.lucidcentral.org/rainforest/text/entities/ficus_microcarpa.htm
Ficus mollior,https://apps.lucidcentral.org/rainforest/text/entities/ficus_mollior.htm
Ficus nodosa,https://apps.lucidcentral.org/rainforest/text/entities/ficus_nodosa.htm
Ficus obliqua,https://apps.lucidcentral.org/rainforest/text/entities/ficus_obliqua.htm
Ficus opposita,https://apps.lucidcentral.org/rainforest/text/entities/ficus_opposita.htm
Ficus pantoniana,https://apps.lucidcentral.org/rainforest/text/entities/ficus_pantoniana.htm
Ficus platypoda,https://apps.lucidcentral.org/rainforest/text/entities/ficus_platypoda.htm
Ficus pleurocarpa,https://apps.lucidcentral.org/rainforest/text/entities/ficus_pleurocarpa.htm
Ficus podocarpifolia,https://apps.lucidcentral.org/rainforest/text/entities/ficus_podocarpifolia.htm
Ficus racemosa,https://apps.lucidcentral.org/rainforest/text/entities/ficus_racemosa.htm
